id_talent_req,nama_posisi,company_name,backlog_headcount,nim,program_studi,semester,match_score
TR6065,Data Analyst,PT Perkasa Gemilang,1,20212648,Statistika,5,88.0
TR6066,IT Support,PT Jaya Makmur,3,20191383,Sistem Informasi,10,70.0
TR6066,IT Support,PT Jaya Makmur,3,20202280,Sistem Informasi,8,70.0
TR6066,IT Support,PT Jaya Makmur,3,20212646,Sistem Informasi,6,70.0
TR6066,IT Support,PT Jaya Makmur,3,20213370,Teknik Elektro,6,70.0
TR6066,IT Support,PT Jaya Makmur,3,20213990,Teknik Elektro,7,70.0
TR6067,Sales Admin,PT Bumi Kreatif,5,20220631,Ilmu Komunikasi,5,70.0
TR6067,Sales Admin,PT Bumi Kreatif,5,20210885,Manajemen,6,70.0
TR6067,Sales Admin,PT Bumi Kreatif,5,20221136,Ilmu Komunikasi,5,70.0
TR6067,Sales Admin,PT Bumi Kreatif,5,20211235,Manajemen,6,70.0
TR6067,Sales Admin,PT Bumi Kreatif,5,20191461,Ilmu Komunikasi,11,70.0
TR6069,IT Support,CV Sejahtera Kreatif,4,20210249,Pendidikan Teknik Informatika,7,70.0
TR6069,IT Support,CV Sejahtera Kreatif,4,20200483,Pendidikan Teknik Informatika,8,70.0
TR6069,IT Support,CV Sejahtera Kreatif,4,20201055,Pendidikan Teknik Informatika,7,70.0
TR6069,IT Support,CV Sejahtera Kreatif,4,20191222,Pendidikan Teknik Informatika,11,70.0
TR6069,IT Support,CV Sejahtera Kreatif,4,20191383,Sistem Informasi,10,70.0
TR607,Geologist Intern,PT Inti Logistik,2,20200135,Teknik Sipil,9,70.0
TR607,Geologist Intern,PT Inti Logistik,2,20211596,Teknik Sipil,6,70.0
TR607,Geologist Intern,PT Inti Logistik,2,20205075,Teknik Sipil,8,70.0
TR607,Geologist Intern,PT Inti Logistik,2,202110892,Teknik Sipil,6,70.0
TR607,Geologist Intern,PT Inti Logistik,2,202011051,Teknik Sipil,7,70.0
TR6070,Frontend Developer,PT Kreasi Analitika,4,20200483,Pendidikan Teknik Informatika,8,92.5
TR6070,Frontend Developer,PT Kreasi Analitika,4,20211300,Pendidikan Teknik Informatika,6,92.5
TR6070,Frontend Developer,PT Kreasi Analitika,4,20218612,Pendidikan Teknik Informatika,6,92.5
TR6070,Frontend Developer,PT Kreasi Analitika,4,202110505,Pendidikan Teknik Informatika,6,92.5
TR6070,Frontend Developer,PT Kreasi Analitika,4,20201055,Pendidikan Teknik Informatika,7,85.0
TR6071,HR Intern,PT Esa Makmur,1,20202666,Psikologi,8,70.0
TR6071,HR Intern,PT Esa Makmur,1,20213216,Manajemen,7,70.0
TR6071,HR Intern,PT Esa Makmur,1,20203952,Manajemen,9,70.0
TR6071,HR Intern,PT Esa Makmur,1,20213981,Psikologi,7,70.0
TR6071,HR Intern,PT Esa Makmur,1,20214016,Psikologi,7,70.0
TR6072,Data Engineer,PT Kreasi Sentosa,3,20210378,Informatika,6,100.0
TR6072,Data Engineer,PT Kreasi Sentosa,3,20200739,Informatika,9,100.0
TR6072,Data Engineer,PT Kreasi Sentosa,3,20204850,Informatika,9,100.0
TR6072,Data Engineer,PT Kreasi Sentosa,3,20195167,Sistem Informasi,11,100.0
TR6072,Data Engineer,PT Kreasi Sentosa,3,20215251,Sistem Informasi,5,100.0
TR6073,Store Supervisor Intern,PT Prima Bangsa,3,20210885,Manajemen,6,70.0
TR6073,Store Supervisor Intern,PT Prima Bangsa,3,20211235,Manajemen,6,70.0
TR6073,Store Supervisor Intern,PT Prima Bangsa,3,20211884,Manajemen,6,70.0
TR6073,Store Supervisor Intern,PT Prima Bangsa,3,20213216,Manajemen,7,70.0
TR6073,Store Supervisor Intern,PT Prima Bangsa,3,20203952,Manajemen,9,70.0
TR6074,IT Support,PT Perkasa Pratama,1,20200131,Informatika,7,70.0
TR6074,IT Support,PT Perkasa Pratama,1,20190245,Informatika,9,70.0
TR6074,IT Support,PT Perkasa Pratama,1,20210249,Pendidikan Teknik Informatika,7,70.0
TR6074,IT Support,PT Perkasa Pratama,1,20200483,Pendidikan Teknik Informatika,8,70.0
TR6074,IT Support,PT Perkasa Pratama,1,20210944,Informatika,6,70.0
TR6075,Mechanical Engineer Intern,CV Esa Karya,1,20191941,Teknik Mesin,9,100.0
TR6075,Mechanical Engineer Intern,CV Esa Karya,1,20203485,Teknik Mesin,9,100.0
TR6075,Mechanical Engineer Intern,CV Esa Karya,1,20215048,Teknik Mesin,7,100.0
TR6075,Mechanical Engineer Intern,CV Esa Karya,1,20206597,Teknik Mesin,7,100.0
TR6075,Mechanical Engineer Intern,CV Esa Karya,1,202110891,Teknik Mesin,7,100.0
TR6076,Business Development Intern,CV Cakra Pratama,1,20190191,Manajemen,11,70.0
TR6076,Business Development Intern,CV Cakra Pratama,1,20200206,Manajemen,9,70.0
TR6076,Business Development Intern,CV Cakra Pratama,1,20210344,Manajemen,6,70.0
TR6076,Business Development Intern,CV Cakra Pratama,1,20220381,Ilmu Komunikasi,5,70.0
TR6076,Business Development Intern,CV Cakra Pratama,1,20200737,Ilmu Komunikasi,8,70.0
TR6077,Marketing Intern,CV Kreasi Makmur,1,20210885,Manajemen,6,70.0
TR6077,Marketing Intern,CV Kreasi Makmur,1,20211235,Manajemen,6,70.0
TR6077,Marketing Intern,CV Kreasi Makmur,1,20191461,Ilmu Komunikasi,11,70.0
TR6077,Marketing Intern,CV Kreasi Makmur,1,20201583,Ilmu Komunikasi,9,70.0
TR6077,Marketing Intern,CV Kreasi Makmur,1,20211884,Manajemen,6,70.0
TR6078,Underwriting Intern,CV Makmur Analitika,2,20210120,Akuntansi,7,70.0
TR6078,Underwriting Intern,CV Makmur Analitika,2,20210411,Manajemen,5,70.0
TR6078,Underwriting Intern,CV Makmur Analitika,2,20220445,Manajemen,5,70.0
TR6078,Underwriting Intern,CV Makmur Analitika,2,20210489,Akuntansi,5,70.0
TR6078,Underwriting Intern,CV Makmur Analitika,2,20213273,Akuntansi,6,70.0
TR6079,Regulatory Affairs Intern,CV Jaya Gemilang,4,20210272,Farmasi,6,70.0
TR6079,Regulatory Affairs Intern,CV Jaya Gemilang,4,20211950,Ilmu Hukum,7,70.0
TR6079,Regulatory Affairs Intern,CV Jaya Gemilang,4,20212245,Ilmu Hukum,7,70.0
TR6079,Regulatory Affairs Intern,CV Jaya Gemilang,4,20212409,Ilmu Hukum,6,70.0
TR6079,Regulatory Affairs Intern,CV Jaya Gemilang,4,20222488,Farmasi,5,70.0
TR608,Software Developer,PT Nusa Data,1,20200322,Sistem Informasi,7,70.0
TR608,Software Developer,PT Nusa Data,1,20210378,Informatika,6,70.0
TR608,Software Developer,PT Nusa Data,1,20210709,Informatika,6,70.0
TR608,Software Developer,PT Nusa Data,1,20200739,Informatika,9,70.0
TR608,Software Developer,PT Nusa Data,1,20210777,Informatika,7,70.0
TR6080,Environmental Analyst,CV Nusa Media,2,20210492,Teknik Sipil,5,70.0
TR6080,Environmental Analyst,CV Nusa Media,2,20211065,Agroteknologi,6,70.0
TR6080,Environmental Analyst,CV Nusa Media,2,20211589,Agroteknologi,6,70.0
TR6080,Environmental Analyst,CV Nusa Media,2,20211636,Teknik Sipil,7,70.0
TR6080,Environmental Analyst,CV Nusa Media,2,20221645,Agroteknologi,5,70.0
TR6081,Network Engineer Intern,PT Esa Pratama,3,20210158,Informatika,5,70.0
TR6081,Network Engineer Intern,PT Esa Pratama,3,20220346,Teknik Elektro,5,70.0
TR6081,Network Engineer Intern,PT Esa Pratama,3,20210378,Informatika,6,70.0
TR6081,Network Engineer Intern,PT Esa Pratama,3,20210383,Teknik Elektro,5,70.0
TR6081,Network Engineer Intern,PT Esa Pratama,3,20220614,Teknik Elektro,5,70.0
TR6082,IT Support,CV Graha Inovasi,1,20210158,Informatika,5,70.0
TR6082,IT Support,CV Graha Inovasi,1,20200322,Sistem Informasi,7,70.0
TR6082,IT Support,CV Graha Inovasi,1,20210378,Informatika,6,70.0
TR6082,IT Support,CV Graha Inovasi,1,20210709,Informatika,6,70.0
TR6082,IT Support,CV Graha Inovasi,1,20200739,Informatika,9,70.0
TR6084,Graphic Designer,PT Media Terapan,3,20211562,Desain Komunikasi Visual,6,100.0
TR6084,Graphic Designer,PT Media Terapan,3,20202201,Desain Komunikasi Visual,9,100.0
TR6084,Graphic Designer,PT Media Terapan,3,20214026,Desain Komunikasi Visual,7,100.0
TR6084,Graphic Designer,PT Media Terapan,3,202010418,Desain Komunikasi Visual,7,100.0
TR6084,Graphic Designer,PT Media Terapan,3,202114347,Desain Komunikasi Visual,6,100.0
TR6085,Environmental Analyst,PT Bumi Teknologi,2,20211065,Agroteknologi,6,70.0
TR6085,Environmental Analyst,PT Bumi Teknologi,2,20211589,Agroteknologi,6,70.0
TR6085,Environmental Analyst,PT Bumi Teknologi,2,20211636,Teknik Sipil,7,70.0
TR6085,Environmental Analyst,PT Bumi Teknologi,2,20212112,Agroteknologi,6,70.0
TR6085,Environmental Analyst,PT Bumi Teknologi,2,20202139,Agroteknologi,9,70.0
TR6086,Data Analyst,PT Cipta Informatika,4,20210378,Informatika,6,82.0
TR6086,Data Analyst,PT Cipta Informatika,4,20200739,Informatika,9,82.0
TR6086,Data Analyst,PT Cipta Informatika,4,20223635,Manajemen,5,82.0
TR6086,Data Analyst,PT Cipta Informatika,4,20203952,Manajemen,9,82.0
TR6086,Data Analyst,PT Cipta Informatika,4,20204850,Informatika,9,82.0
TR6088,Data Analyst,PT Sinergi Teknologi,2,20203095,Ekonomi Pembangunan,9,88.0
TR6088,Data Analyst,PT Sinergi Teknologi,2,20213594,Ekonomi Pembangunan,6,88.0
TR6088,Data Analyst,PT Sinergi Teknologi,2,20204251,Ekonomi Pembangunan,7,88.0
TR6088,Data Analyst,PT Sinergi Teknologi,2,20214908,Ekonomi Pembangunan,5,88.0
TR6088,Data Analyst,PT Sinergi Teknologi,2,20228359,Ekonomi Pembangunan,5,88.0
TR6089,Quality Control Staff,PT Mitra Terapan,1,20200889,Farmasi,9,70.0
TR6089,Quality Control Staff,PT Mitra Terapan,1,20202583,Agroteknologi,9,70.0
TR6089,Quality Control Staff,PT Mitra Terapan,1,20202912,Farmasi,9,70.0
TR6089,Quality Control Staff,PT Mitra Terapan,1,20203315,Agroteknologi,9,70.0
TR6089,Quality Control Staff,PT Mitra Terapan,1,20214950,Farmasi,7,70.0
TR609,Data Entry Operator,CV Prima Sentosa,3,20190191,Manajemen,11,70.0
TR609,Data Entry Operator,CV Prima Sentosa,3,20200206,Manajemen,9,70.0
TR609,Data Entry Operator,CV Prima Sentosa,3,20210342,Sistem Informasi,5,70.0
TR609,Data Entry Operator,CV Prima Sentosa,3,20210344,Manajemen,6,70.0
TR609,Data Entry Operator,CV Prima Sentosa,3,20220601,Sistem Informasi,5,70.0
TR6090,HSE Intern,PT Nusa Karya,4,20210265,Teknik Industri,7,70.0
TR6090,HSE Intern,PT Nusa Karya,4,20200670,Teknik Mesin,7,70.0
TR6090,HSE Intern,PT Nusa Karya,4,20200723,Teknik Mesin,8,70.0
TR6090,HSE Intern,PT Nusa Karya,4,20200948,Teknik Industri,7,70.0
TR6090,HSE Intern,PT Nusa Karya,4,20201362,Teknik Industri,7,70.0
TR6091,Business Analyst,PT Kreasi Digital,1,20201858,Statistika,9,100.0
TR6091,Business Analyst,PT Kreasi Digital,1,20203510,Informatika,9,100.0
TR6091,Business Analyst,PT Kreasi Digital,1,20204824,Informatika,8,100.0
TR6091,Business Analyst,PT Kreasi Digital,1,202110097,Statistika,7,100.0
TR6091,Business Analyst,PT Kreasi Digital,1,202011195,Statistika,7,100.0
TR6092,Underwriting Intern,PT Daya Systems,4,20190191,Manajemen,11,70.0
TR6092,Underwriting Intern,PT Daya Systems,4,20200206,Manajemen,9,70.0
TR6092,Underwriting Intern,PT Daya Systems,4,20201257,Akuntansi,9,70.0
TR6092,Underwriting Intern,PT Daya Systems,4,20201505,Akuntansi,8,70.0
TR6092,Underwriting Intern,PT Daya Systems,4,20202090,Akuntansi,7,70.0
TR6093,Mechanical Engineer Intern,CV Bumi Media,3,202124652,Teknik Mesin,6,100.0
TR6093,Mechanical Engineer Intern,CV Bumi Media,3,20200657,Teknik Mesin,7,85.0
TR6093,Mechanical Engineer Intern,CV Bumi Media,3,20216507,Teknik Mesin,5,85.0
TR6093,Mechanical Engineer Intern,CV Bumi Media,3,202110451,Teknik Mesin,5,85.0
TR6093,Mechanical Engineer Intern,CV Bumi Media,3,202111760,Teknik Mesin,6,85.0
TR6094,Customer Service Intern,CV Cipta Data,1,20190191,Manajemen,11,70.0
TR6094,Customer Service Intern,CV Cipta Data,1,20200206,Manajemen,9,70.0
TR6094,Customer Service Intern,CV Cipta Data,1,20200737,Ilmu Komunikasi,8,70.0
TR6094,Customer Service Intern,CV Cipta Data,1,20201719,Ilmu Komunikasi,7,70.0
TR6094,Customer Service Intern,CV Cipta Data,1,20212472,Manajemen,7,70.0
TR6095,Digital Marketing Intern,PT Sukses Global,2,20200697,Ilmu Komunikasi,9,70.0
TR6095,Digital Marketing Intern,PT Sukses Global,2,20201042,Ilmu Komunikasi,8,70.0
TR6095,Digital Marketing Intern,PT Sukses Global,2,20203749,Manajemen,7,70.0
TR6095,Digital Marketing Intern,PT Sukses Global,2,20215935,Ilmu Komunikasi,7,70.0
TR6095,Digital Marketing Intern,PT Sukses Global,2,20216359,Ilmu Komunikasi,6,70.0
TR6096,Quality Control Staff,PT Cakra Kreatif,1,20200420,Teknik Industri,7,70.0
TR6096,Quality Control Staff,PT Cakra Kreatif,1,20200432,Teknik Industri,8,70.0
TR6096,Quality Control Staff,PT Cakra Kreatif,1,20202583,Agroteknologi,9,70.0
TR6096,Quality Control Staff,PT Cakra Kreatif,1,20203315,Agroteknologi,9,70.0
TR6096,Quality Control Staff,PT Cakra Kreatif,1,20193490,Teknik Industri,11,70.0
TR6097,IT Support,PT Nusa Konsultan,3,20210158,Informatika,5,70.0
TR6097,IT Support,PT Nusa Konsultan,3,20200322,Sistem Informasi,7,70.0
TR6097,IT Support,PT Nusa Konsultan,3,20210378,Informatika,6,70.0
TR6097,IT Support,PT Nusa Konsultan,3,20210709,Informatika,6,70.0
TR6097,IT Support,PT Nusa Konsultan,3,20200739,Informatika,9,70.0
TR6098,Data Science Intern,PT Andalas Media,1,20195167,Sistem Informasi,11,100.0
TR6098,Data Science Intern,PT Andalas Media,1,20218069,Statistika,7,100.0
TR6098,Data Science Intern,PT Andalas Media,1,20208606,Sistem Informasi,8,100.0
TR6098,Data Science Intern,PT Andalas Media,1,202011077,Statistika,8,100.0
TR6098,Data Science Intern,PT Andalas Media,1,202112969,Sistem Informasi,6,100.0
TR6099,NOC Technician,CV Digital Teknologi,2,20190640,Teknik Elektro,10,70.0
TR6099,NOC Technician,CV Digital Teknologi,2,20211047,Teknik Elektro,5,70.0
TR6099,NOC Technician,CV Digital Teknologi,2,20191335,Informatika,11,70.0
TR6099,NOC Technician,CV Digital Teknologi,2,20221907,Informatika,4,70.0
TR6099,NOC Technician,CV Digital Teknologi,2,20223142,Informatika,5,70.0
TR610,Data Analyst,PT Jaya Informatika,5,20215801,Statistika,7,94.0
TR610,Data Analyst,PT Jaya Informatika,5,202110494,Statistika,7,94.0
TR610,Data Analyst,PT Jaya Informatika,5,202114287,Statistika,6,94.0
TR610,Data Analyst,PT Jaya Informatika,5,20214089,Statistika,7,88.0
TR610,Data Analyst,PT Jaya Informatika,5,20204301,Statistika,7,88.0
TR6100,Data Analyst,PT Perkasa Teknologi,1,20212472,Manajemen,7,82.0
TR6100,Data Analyst,PT Perkasa Teknologi,1,202112062,Manajemen,6,82.0
TR6100,Data Analyst,PT Perkasa Teknologi,1,201916686,Informatika,11,82.0
TR6100,Data Analyst,PT Perkasa Teknologi,1,20200131,Informatika,7,76.0
TR6100,Data Analyst,PT Perkasa Teknologi,1,20200206,Manajemen,9,76.0
TR6101,Social Media Specialist,PT Prima Kreatif,1,20210190,Desain Komunikasi Visual,6,70.0
TR6101,Social Media Specialist,PT Prima Kreatif,1,20210885,Manajemen,6,70.0
TR6101,Social Media Specialist,PT Prima Kreatif,1,20211108,Desain Komunikasi Visual,6,70.0
TR6101,Social Media Specialist,PT Prima Kreatif,1,20211235,Manajemen,6,70.0
TR6101,Social Media Specialist,PT Prima Kreatif,1,20211562,Desain Komunikasi Visual,6,70.0
TR6102,Backend Developer,PT Perkasa Sentosa,1,20200739,Informatika,9,88.0
TR6102,Backend Developer,PT Perkasa Sentosa,1,20204850,Informatika,9,88.0
TR6102,Backend Developer,PT Perkasa Sentosa,1,20216361,Informatika,6,88.0
TR6102,Backend Developer,PT Perkasa Sentosa,1,202111287,Informatika,6,88.0
TR6102,Backend Developer,PT Perkasa Sentosa,1,201919974,Informatika,10,88.0
TR6103,Data Analyst,CV Bina Perkasa,2,20200739,Informatika,9,82.0
TR6103,Data Analyst,CV Bina Perkasa,2,20203952,Manajemen,9,82.0
TR6103,Data Analyst,CV Bina Perkasa,2,20204850,Informatika,9,82.0
TR6103,Data Analyst,CV Bina Perkasa,2,202112757,Manajemen,7,82.0
TR6103,Data Analyst,CV Bina Perkasa,2,202115662,Manajemen,7,82.0
TR6104,Backend Developer,CV Prima Informatika,3,20222102,Informatika,4,88.0
TR6104,Backend Developer,CV Prima Informatika,3,20223269,Sistem Informasi,4,88.0
TR6104,Backend Developer,CV Prima Informatika,3,20215337,Informatika,5,88.0
TR6104,Backend Developer,CV Prima Informatika,3,20218681,Informatika,5,88.0
TR6104,Backend Developer,CV Prima Informatika,3,20218729,Sistem Informasi,6,88.0
TR6106,Data Analyst,PT Indo Cerdas,3,20193988,Statistika,11,94.0
TR6106,Data Analyst,PT Indo Cerdas,3,202113265,Statistika,7,94.0
TR6106,Data Analyst,PT Indo Cerdas,3,202013923,Statistika,8,94.0
TR6106,Data Analyst,PT Indo Cerdas,3,202122258,Statistika,7,94.0
TR6106,Data Analyst,PT Indo Cerdas,3,20212219,Statistika,6,88.0
TR6107,Marketing Staff,PT Media Teknologi,3,20202201,Desain Komunikasi Visual,9,70.0
TR6107,Marketing Staff,PT Media Teknologi,3,20213216,Manajemen,7,70.0
TR6107,Marketing Staff,PT Media Teknologi,3,20203952,Manajemen,9,70.0
TR6107,Marketing Staff,PT Media Teknologi,3,20214026,Desain Komunikasi Visual,7,70.0
TR6107,Marketing Staff,PT Media Teknologi,3,20214614,Manajemen,7,70.0
TR6108,Data Analyst,PT Bangkit Karya,1,20202592,Sistem Informasi,8,88.0
TR6108,Data Analyst,PT Bangkit Karya,1,20203095,Ekonomi Pembangunan,9,88.0
TR6108,Data Analyst,PT Bangkit Karya,1,20213594,Ekonomi Pembangunan,6,88.0
TR6108,Data Analyst,PT Bangkit Karya,1,20204251,Ekonomi Pembangunan,7,88.0
TR6108,Data Analyst,PT Bangkit Karya,1,20214908,Ekonomi Pembangunan,5,88.0
TR6109,NOC Technician,PT Bakti Teknologi,1,20220023,Teknik Elektro,4,70.0
TR6109,NOC Technician,PT Bakti Teknologi,1,20210158,Informatika,5,70.0
TR6109,NOC Technician,PT Bakti Teknologi,1,20220346,Teknik Elektro,5,70.0
TR6109,NOC Technician,PT Bakti Teknologi,1,20210378,Informatika,6,70.0
TR6109,NOC Technician,PT Bakti Teknologi,1,20210383,Teknik Elektro,5,70.0
TR611,IT Support,CV Daya Systems,1,20200322,Sistem Informasi,7,70.0
TR611,IT Support,CV Daya Systems,1,20200673,Teknik Elektro,7,70.0
TR611,IT Support,CV Daya Systems,1,20210698,Teknik Elektro,6,70.0
TR611,IT Support,CV Daya Systems,1,20190729,Teknik Elektro,9,70.0
TR611,IT Support,CV Daya Systems,1,20201969,Sistem Informasi,7,70.0
TR6110,Research Associate,CV Sejahtera Inovasi,3,20190498,Ekonomi Pembangunan,9,70.0
TR6110,Research Associate,CV Sejahtera Inovasi,3,20193066,Ekonomi Pembangunan,11,70.0
TR6110,Research Associate,CV Sejahtera Inovasi,3,20204329,Ekonomi Pembangunan,9,70.0
TR6110,Research Associate,CV Sejahtera Inovasi,3,201912581,Ekonomi Pembangunan,10,70.0
TR6110,Research Associate,CV Sejahtera Inovasi,3,202113879,Ekonomi Pembangunan,7,70.0
TR6111,Business Development Intern,PT Karya Makmur,1,20220631,Ilmu Komunikasi,5,70.0
TR6111,Business Development Intern,PT Karya Makmur,1,20210885,Manajemen,6,70.0
TR6111,Business Development Intern,PT Karya Makmur,1,20221136,Ilmu Komunikasi,5,70.0
TR6111,Business Development Intern,PT Karya Makmur,1,20211235,Manajemen,6,70.0
TR6111,Business Development Intern,PT Karya Makmur,1,20191461,Ilmu Komunikasi,11,70.0
TR6112,Data Analyst,PT Mega Pratama,2,20200739,Informatika,9,82.0
TR6112,Data Analyst,PT Mega Pratama,2,20203952,Manajemen,9,82.0
TR6112,Data Analyst,PT Mega Pratama,2,20204850,Informatika,9,82.0
TR6112,Data Analyst,PT Mega Pratama,2,202112757,Manajemen,7,82.0
TR6112,Data Analyst,PT Mega Pratama,2,202115662,Manajemen,7,82.0
TR6113,Visual Merchandiser Intern,CV Bina Bersama,1,20212600,Desain Komunikasi Visual,6,70.0
TR6113,Visual Merchandiser Intern,CV Bina Bersama,1,20212885,Desain Komunikasi Visual,5,70.0
TR6113,Visual Merchandiser Intern,CV Bina Bersama,1,20203475,Desain Komunikasi Visual,7,70.0
TR6113,Visual Merchandiser Intern,CV Bina Bersama,1,20204478,Desain Komunikasi Visual,8,70.0
TR6113,Visual Merchandiser Intern,CV Bina Bersama,1,20217074,Desain Komunikasi Visual,6,70.0
TR6114,Social Media Specialist,CV Perkasa Abadi,1,20210190,Desain Komunikasi Visual,6,70.0
TR6114,Social Media Specialist,CV Perkasa Abadi,1,20220631,Ilmu Komunikasi,5,70.0
TR6114,Social Media Specialist,CV Perkasa Abadi,1,20211108,Desain Komunikasi Visual,6,70.0
TR6114,Social Media Specialist,CV Perkasa Abadi,1,20221136,Ilmu Komunikasi,5,70.0
TR6114,Social Media Specialist,CV Perkasa Abadi,1,20191461,Ilmu Komunikasi,11,70.0
TR6115,Store Supervisor Intern,CV Global Makmur,3,20213216,Manajemen,7,70.0
TR6115,Store Supervisor Intern,CV Global Makmur,3,20203952,Manajemen,9,70.0
TR6115,Store Supervisor Intern,CV Global Makmur,3,20214614,Manajemen,7,70.0
TR6115,Store Supervisor Intern,CV Global Makmur,3,20204952,Manajemen,9,70.0
TR6115,Store Supervisor Intern,CV Global Makmur,3,20205050,Manajemen,7,70.0
TR6116,Mechanical Engineer Intern,CV Sejahtera Pratama,2,20200657,Teknik Mesin,7,85.0
TR6116,Mechanical Engineer Intern,CV Sejahtera Pratama,2,202014891,Teknik Mesin,9,85.0
TR6116,Mechanical Engineer Intern,CV Sejahtera Pratama,2,202016382,Teknik Mesin,9,85.0
TR6116,Mechanical Engineer Intern,CV Sejahtera Pratama,2,201916904,Teknik Mesin,9,85.0
TR6116,Mechanical Engineer Intern,CV Sejahtera Pratama,2,202020934,Teknik Mesin,8,85.0
TR6117,Content Writer,CV Bumi Perkasa,4,20200737,Ilmu Komunikasi,8,70.0
TR6117,Content Writer,CV Bumi Perkasa,4,20201384,Sastra Inggris,7,70.0
TR6117,Content Writer,CV Bumi Perkasa,4,20201719,Ilmu Komunikasi,7,70.0
TR6117,Content Writer,CV Bumi Perkasa,4,20201920,Sastra Inggris,8,70.0
TR6117,Content Writer,CV Bumi Perkasa,4,20212250,Sastra Inggris,7,70.0
TR6118,Research Assistant,CV Karya Solusi,2,20220568,Psikologi,5,70.0
TR6118,Research Assistant,CV Karya Solusi,2,20202315,Psikologi,7,70.0
TR6118,Research Assistant,CV Karya Solusi,2,20202583,Agroteknologi,9,70.0
TR6118,Research Assistant,CV Karya Solusi,2,20212991,Psikologi,6,70.0
TR6118,Research Assistant,CV Karya Solusi,2,20223259,Psikologi,4,70.0
TR6119,Supply Chain Analyst,CV Solusi Systems,1,20210885,Manajemen,6,100.0
TR6119,Supply Chain Analyst,CV Solusi Systems,1,20211235,Manajemen,6,100.0
TR6119,Supply Chain Analyst,CV Solusi Systems,1,20211884,Manajemen,6,100.0
TR6119,Supply Chain Analyst,CV Solusi Systems,1,20212117,Sistem Informasi,6,100.0
TR6119,Supply Chain Analyst,CV Solusi Systems,1,20223034,Manajemen,5,100.0
TR612,Data Analyst,CV Abadi Sentosa,1,20193988,Statistika,11,94.0
TR612,Data Analyst,CV Abadi Sentosa,1,202113265,Statistika,7,94.0
TR612,Data Analyst,CV Abadi Sentosa,1,202013923,Statistika,8,94.0
TR612,Data Analyst,CV Abadi Sentosa,1,202122258,Statistika,7,94.0
TR612,Data Analyst,CV Abadi Sentosa,1,20221541,Statistika,4,88.0
TR6120,Teaching Assistant,PT Inovasi Bangsa,1,20210249,Pendidikan Teknik Informatika,7,70.0
TR6120,Teaching Assistant,PT Inovasi Bangsa,1,20200483,Pendidikan Teknik Informatika,8,70.0
TR6120,Teaching Assistant,PT Inovasi Bangsa,1,20201055,Pendidikan Teknik Informatika,7,70.0
TR6120,Teaching Assistant,PT Inovasi Bangsa,1,20191222,Pendidikan Teknik Informatika,11,70.0
